全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,大区分,小区分,担当課
131083,131083000545,江東区,枝川小学校,エダガワショウガッコウ,,,1503a,,,131083,,東京都江東区枝川3-5-3,東京都,江東区,枝川3丁目,5-3,,35.659637,139.809187,,,(03)3644-4941,,,,,1350051,,,,,,,,,,,有,有,,,,,,,,,,,,,http://edagawa-sho.koto.ed.jp,,,アクセス方法 JR京葉線潮見駅徒歩12分,教育,区立小学校,学校施設課
131083,131083000546,江東区,辰巳小学校,タツミショウガッコウ,,,1503a,,,131083,,東京都江東区辰巳1-11-1,東京都,江東区,辰巳1丁目,11-1,,35.646517,139.809990,,,(03)3521-1164,,,,,1350053,,,,,,,,,,,有,有,,,,,,,,,,,,,http://tatsumi-sho.koto.ed.jp,,,アクセス方法 東京メトロ有楽町線辰巳駅徒歩1分,教育,区立小学校,学校施設課
131083,131083000547,江東区,第二辰巳小学校,ダイニタツミショウガッコウ,,,1503a,,,131083,,東京都江東区辰巳1-1-22,東京都,江東区,辰巳1丁目,1-22,,35.648533,139.808412,,,(03)3521-3803,,,,,1350053,,,,,,,,,,,有,有,,,,,,,,,,,,,http://2tatsu-sho.koto.ed.jp,,,アクセス方法 東京メトロ有楽町線辰巳駅徒歩4分,教育,区立小学校,学校施設課
131083,131083000548,江東区,第一亀戸小学校,ダイイチカメイドショウガッコウ,,,1503a,,,131083,,東京都江東区亀戸2-5-7,東京都,江東区,亀戸2丁目,5-7,,35.698833,139.822237,,,(03)3684-4300,,,,,1360071,,,,,,,,,,,有,有,,,,,,,,,,,,,http://1kame-sho.koto.ed.jp,,,アクセス方法 JR総武線/東武亀戸線亀戸駅徒歩5分,教育,区立小学校,学校施設課
131083,131083000549,江東区,第二亀戸小学校,ダイニカメイドショウガッコウ,,,1503a,,,131083,,東京都江東区亀戸6-36-1,東京都,江東区,亀戸6丁目,36-1,,35.694980,139.830040,,,(03)3684-4303,,,,,1360071,,,,,,,,,,,有,有,,,,,,,,,,,,,http://2kame-sho.koto.ed.jp,,,アクセス方法 JR総武線/東武亀戸線亀戸駅徒歩7分,教育,区立小学校,学校施設課
131083,131083000550,江東区,香取小学校,カトリショウガッコウ,,,1503a,,,131083,,東京都江東区亀戸4-26-22,東京都,江東区,亀戸4丁目,26-22,,35.703858,139.826098,,,(03)3684-4306,,,,,1360071,,,,,,,,,,,有,有,,,,,,,,,,,,,http://katori-sho.koto.ed.jp,,,アクセス方法 JR総武線/東武亀戸線亀戸駅徒歩15分,教育,区立小学校,学校施設課
131083,131083000551,江東区,浅間竪川小学校,センゲンタテカワショウガッコウ,,,1503a,,,131083,,東京都江東区亀戸9-22-4,東京都,江東区,亀戸9丁目,22-4,,35.698725,139.841716,,,(03)3684-4311,,,,,1360071,,,,,,,,,,,有,有,,,,,,,,,,,,,http://sengentatekawa-sho.koto.ed.jp,,,アクセス方法 東武亀戸線亀戸水神駅徒歩12分,教育,区立小学校,学校施設課
131083,131083000552,江東区,水神小学校,スイジンショウガッコウ,,,1503a,,,131083,,東京都江東区亀戸5-22-22,東京都,江東区,亀戸5丁目,22-22,,35.700028,139.828505,,,(03)3681-1952,,,,,1360071,,,,,,,,,,,有,,,,,,,,,,,,,,http://suijin-sho.koto.ed.jp,,,アクセス方法 JR総武線/東武亀戸線亀戸駅徒歩6分,教育,区立小学校,学校施設課
131083,131083000553,江東区,第一大島小学校,ダイイチオオジマショウガッコウ,,,1503a,,,131083,,東京都江東区大島2-41-4,東京都,江東区,大島2丁目,41-4,,35.689949,139.825602,,,(03)3684-4312,,,,,1360072,,,,,,,,,,,有,有,,,,,,,,,,,,,http://1dai-sho.koto.ed.jp,,,アクセス方法 都営新宿線西大島駅徒歩1分,教育,区立小学校,学校施設課
131083,131083000554,江東区,第二大島小学校,ダイニオオジマショウガッコウ,,,1503a,,,131083,,東京都江東区大島3-16-2,東京都,江東区,大島3丁目,16-2,,35.690184,139.829855,,,(03)3684-4315,,,,,1360073,,,,,,,,,,,,,,,,,,,,,,,,,http://2dai-sho.koto.ed.jp,,,アクセス方法 都営新宿線西大島駅徒歩3分,教育,区立小学校,学校施設課
131083,131083000555,江東区,第三大島小学校,ダイサンオオジマショウガッコウ,,,1503a,,,131083,,東京都江東区大島9-5-3,東京都,江東区,大島9丁目,5-3,,35.692593,139.845101,,,(03)3681-9204,,,,,1360072,,,,,,,,,,,有,有,,,,,,,,,,,,,http://3dai-sho.koto.ed.jp,,,アクセス方法 都営新宿線東大島駅徒歩5分,教育,区立小学校,学校施設課
131083,131083000556,江東区,第四大島小学校,ダイヨンオオジマショウガッコウ,,,1503a,,,131083,,東京都江東区大島6-7-8,東京都,江東区,大島6丁目,7-8,,35.690974,139.834421,,,(03)3681-9935,,,,,1360072,,,,,,,,,,,有,有,,,,,,,,,,,,,http://4dai-sho.koto.ed.jp,,,アクセス方法 都営新宿線大島駅徒歩2分,教育,区立小学校,学校施設課
131083,131083000557,江東区,第五大島小学校,ダイゴオオジマショウガッコウ,,,1503a,,,131083,,東京都江東区大島8-40-13,東京都,江東区,大島8丁目,40-13,,35.688220,139.844680,,,(03)3681-5011,,,,,1360072,,,,,,,,,,,有,有,,,,,,,,,,,,,http://5dai-sho.koto.ed.jp,,,アクセス方法 都営新宿線東大島駅徒歩5分,教育,区立小学校,学校施設課
131083,131083000558,江東区,大島南央小学校,オオジマナンオウショウガッコウ,,,1503a,,,131083,,東京都江東区大島4-18-5,東京都,江東区,大島4丁目,18-5,,35.687232,139.831683,,,(03)3636-2116,,,,,1360072,,,,,,,,,,,有,有,,,,,,,,,,,,,http://nano-sho.koto.ed.jp,,,アクセス方法 都営新宿線西大島駅徒歩7分,教育,区立小学校,学校施設課
131083,131083000559,江東区,砂町小学校,スナマチショウガッコウ,,,1503a,,,131083,,東京都江東区北砂4-13-23,東京都,江東区,北砂4丁目,13-23,,35.677482,139.829034,,,(03)3644-0703,,,,,1360073,,,,,,,,,,,,,,,,,,,,,,,,,http://sunamachi-sho.koto.ed.jp,,,アクセス方法 東京メトロ東西線南砂町駅徒歩20分,教育,区立小学校,学校施設課
131083,131083000560,江東区,第二砂町小学校,ダイニスナマチショウガッコウ,,,1503a,,,131083,,東京都江東区東砂7-17-30,東京都,江東区,東砂7丁目,17-30,,35.674932,139.838755,,,(03)3640-5322,,,,,1360074,,,,,,,,,,,有,有,,,,,,,,,,,,,http://2suna-sho.koto.ed.jp,,,アクセス方法 東京メトロ東西線南砂町駅徒歩15分,教育,区立小学校,学校施設課
131083,131083000561,江東区,第三砂町小学校,ダイサンスナマチショウガッコウ,,,1503a,,,131083,,東京都江東区南砂6-3-13,東京都,江東区,南砂6丁目,3-13,,35.672640,139.833280,,,(03)3646-4471,,,,,1360076,,,,,,,,,,,有,有,,,,,,,,,,,,,http://3suna-sho.koto.ed.jp,,,アクセス方法 東京メトロ東西線南砂町駅徒歩7分,教育,区立小学校,学校施設課
131083,131083000562,江東区,第四砂町小学校,ダイヨンスナマチショウガッコウ,,,1503a,,,131083,,東京都江東区南砂2-13-18,東京都,江東区,南砂2丁目,13-18,,35.675144,139.821729,,,(03)3644-0348,,,,,1360076,,,,,,,,,,,,,,,,,,,,,,,,,http://4suna-sho.koto.ed.jp,,,アクセス方法 東京メトロ東西線東陽町駅徒歩12分,教育,区立小学校,学校施設課
131083,131083000563,江東区,第五砂町小学校,ダイゴスナマチショウガッコウ,,,1503a,,,131083,,東京都江東区東砂8-11-5,東京都,江東区,東砂8丁目,11-5,,35.667052,139.838897,,,(03)3646-4474,,,,,1360074,,,,,,,,,,,有,有,,,,,,,,,,,,,http://5suna-sho.koto.ed.jp,,,アクセス方法 東京メトロ東西線南砂町駅徒歩10分,教育,区立小学校,学校施設課
131083,131083000564,江東区,第六砂町小学校,ダイロクスナマチショウガッコウ,,,1503a,,,131083,,東京都江東区北砂6-26-6,東京都,江東区,北砂6丁目,26-6,,35.682111,139.838535,,,(03)3646-4462,,,,,1360073,,,,,,,,,,,,,,,,,,,,,,,,,http://6suna-sho.koto.ed.jp,,,アクセス方法 都営新宿線大島駅徒歩15分,教育,区立小学校,学校施設課
131083,131083000565,江東区,第七砂町小学校,ダイナナスナマチショウガッコウ,,,1503a,,,131083,,東京都江東区東砂3-21-5,東京都,江東区,東砂3丁目,21-5,,35.678924,139.842095,,,(03)3644-0543,,,,,1360074,,,,,,,,,,,有,,,,,,,,,,,,,,http://7suna-sho.koto.ed.jp,,,アクセス方法 都営新宿線東大島駅徒歩20分,教育,区立小学校,学校施設課
131083,131083000566,江東区,小名木川小学校,オナギガワショウガッコウ,,,1503a,,,131083,,東京都江東区北砂5-22-10,東京都,江東区,北砂5丁目,22-10,,35.682403,139.831200,,,(03)3644-2029,,,,,1360073,,,,,,,,,,,,有,,,,,,,,,,,,,http://onagigawa-sho.koto.ed.jp,,,アクセス方法 都営新宿線西大島駅徒歩20分,教育,区立小学校,学校施設課
131083,131083000567,江東区,東砂小学校,ヒガシスナショウガッコウ,,,1503a,,,131083,,東京都江東区東砂2-12-14,東京都,江東区,東砂2丁目,12-14,,35.683339,139.844310,,,(03)3648-5818,,,,,1360074,,,,,,,,,,,有,有,,,,,,,,,,,,,http://higashisuna-sho.koto.ed.jp,,,アクセス方法 都営新宿線東大島駅徒歩15分,教育,区立小学校,学校施設課
131083,131083000568,江東区,北砂小学校,キタスナショウガッコウ,,,1503a,,,131083,,東京都江東区北砂1-3-36,東京都,江東区,北砂1丁目,3-36,,35.683117,139.823500,,,(03)3649-3463,,,,,1360073,,,,,,,,,,,有,有,,,,,,,,,,,,,http://kitasuna-sho.koto.ed.jp,,,アクセス方法 都営新宿線西大島駅徒歩12分,教育,区立小学校,学校施設課
131083,131083000569,江東区,南砂小学校,ミナミスナショウガッコウ,,,1503a,,,131083,,東京都江東区南砂2-3-21,東京都,江東区,南砂2丁目,3-21,,35.671825,139.825039,,,(03)3645-5008,,,,,1360076,,,,,,,,,,,,有,,,,,,,,,,,,,http://minamisuna-sho.koto.ed.jp,,,アクセス方法 東京メトロ東西線東陽町駅徒歩8分,教育,区立小学校,学校施設課
131083,131083000570,江東区,亀高小学校,カメタカショウガッコウ,,,1503a,,,131083,,東京都江東区北砂5-20-16,東京都,江東区,北砂5丁目,20-16,,35.684981,139.834081,,,(03)3640-5324,,,,,1360073,,,,,,,,,,,,,,,,,,,,,,,,,http://kametaka-sho.koto.ed.jp,,,アクセス方法 都営新宿線大島駅徒歩13分,教育,区立小学校,学校施設課
131083,131083000571,江東区,深川第一中学校,フカガワダイイチチュウガッコウ,,,1504a,,,131083,,東京都江東区森下4-9-22,東京都,江東区,森下4丁目,9-22,,35.685261,139.805802,,,(03)3631-3241,,,,,1350004,,,,,,,,,,,,有,,,,,,,,,,,,,http://fuka1-chu.koto.ed.jp,,,アクセス方法 都営新宿線菊川駅徒歩5分,教育,区立中学校,学校施設課
131083,131083000572,江東区,深川第二中学校,フカガワダイニチュウガッコウ,,,1504a,,,131083,,東京都江東区冬木22-10,東京都,江東区,冬木,22-10,,35.676289,139.800662,,,(03)3641-2877,,,,,1350041,,,,,,,,,,,,,,,,,,,,,,,,,http://fuka2-chu.koto.ed.jp,,,アクセス方法 東京メトロ東西線/都営大江戸線門前仲町駅徒歩9分,教育,区立中学校,学校施設課
131083,131083000573,江東区,深川第三中学校,フカガワダイサンチュウガッコウ,,,1504a,,,131083,,東京都江東区越中島3-7-1,東京都,江東区,越中島3丁目,7-1,,35.666524,139.795624,,,(03)3641-5948,,,,,1350044,,,,,,,,,,,有,有,,,,,,,,,,,,,http://fuka3-chu.koto.ed.jp,,,アクセス方法 JR京葉線越中島駅徒歩3分,教育,区立中学校,学校施設課
131083,131083000574,江東区,深川第四中学校,フカガワダイヨンチュウガッコウ,,,1504a,,,131083,,東京都江東区千石1-12-12,東京都,江東区,千石1丁目,12-12,,35.678990,139.812410,,,(03)3644-3077,,,,,1350015,,,,,,,,,,,有,有,,,,,,,,,,,,,http://fuka4-chu.koto.ed.jp,,,アクセス方法 東京メトロ東西線東陽町駅徒歩20分,教育,区立中学校,学校施設課
131083,131083000575,江東区,深川第五中学校,フカガワダイゴチュウガッコウ,,,1504a,,,131083,,東京都江東区豊洲4-11-18,東京都,江東区,豊洲4丁目,11-18,,35.652414,139.799621,,,(03)3531-7785,,,,,1350061,,,,,,,,,,,有,有,,,,,,,,,,,,,http://fuka5-chu.koto.ed.jp,,,アクセス方法 東京メトロ有楽町線/臨海新交通ゆりかもめ豊洲駅徒歩5分,教育,区立中学校,学校施設課
131083,131083000576,江東区,深川第六中学校,フカガワダイロクチュウガッコウ,,,1504a,,,131083,,東京都江東区平野3-6-13,東京都,江東区,平野3丁目,6-13,,35.678867,139.805625,,,(03)3642-4868,,,,,1350023,,,,,,,,,,,有,有,,,,,,,,,,,,,http://fuka6-chu.koto.ed.jp,,,アクセス方法 東京メトロ半蔵門線/都営大江戸線清澄白河駅徒歩8分,教育,区立中学校,学校施設課
131083,131083000577,江東区,深川第七中学校,フカガワダイナナチュウガッコウ,,,1504a,,,131083,,東京都江東区毛利1-14-1,東京都,江東区,毛利1丁目,14-1,,35.691331,139.813704,,,(03)3631-5990,,,,,1350001,,,,,,,,,,,,有,,,,,,,,,,,,,http://fuka7-chu.koto.ed.jp,,,アクセス方法 東京メトロ半蔵門線/都営新宿線住吉駅徒歩5分,教育,区立中学校,学校施設課
131083,131083000578,江東区,深川第八中学校,フカガワダイハチチュウガッコウ,,,1504a,,,131083,,東京都江東区塩浜2-21-14,東京都,江東区,塩浜2丁目,21-14,,35.664741,139.812079,,,(03)3641-0581,,,,,1350043,,,,,,,,,,,有,有,,,,,,,,,,,,,http://fuka8-chu.koto.ed.jp,,,アクセス方法 東京メトロ東西線木場駅徒歩10分,教育,区立中学校,学校施設課
131083,131083000579,江東区,有明中学校,アリアケチュウガッコウ,,,1504a,,,131083,,東京都江東区有明2-10-1,東京都,江東区,有明2丁目,10-1,,35.640109,139.796146,,,(03)3527-8261,,,,,1350063,,,,,,,,,,,有,有,,,,,,,,,,,,,http://ariake-chu.koto.ed.jp,,,アクセス方法 高速臨海鉄道りんかい線東雲駅徒歩10分,教育,区立中学校,学校施設課
131083,131083000580,江東区,辰巳中学校,タツミチュウガッコウ,,,1504a,,,131083,,東京都江東区辰巳1-10-57,東京都,江東区,辰巳1丁目,10-57,,35.646840,139.811380,,,(03)3521-8581,,,,,1350053,,,,,,,,,,,有,,,,,,,,,,,,,,http://tatsumi-chu.koto.ed.jp,,,アクセス方法 東京メトロ有楽町線辰巳駅徒歩3分,教育,区立中学校,学校施設課
131083,131083000581,江東区,東陽中学校,トウヨウチュウガッコウ,,,1504a,,,131083,,東京都江東区東陽2-1-8,東京都,江東区,東陽2丁目,1-8,,35.666766,139.814052,,,(03)3645-2381,,,,,1350016,,,,,,,,,,,有,,,,,,,,,,,,,,http://toyo-chu.koto.ed.jp,,,アクセス方法 東京メトロ東西線東陽町駅徒歩10分,教育,区立中学校,学校施設課
131083,131083000582,江東区,亀戸中学校,カメイドチュウガッコウ,,,1504a,,,131083,,東京都江東区亀戸9-2-2,東京都,江東区,亀戸9丁目,2-2,,35.695357,139.841937,,,(03)3681-0246,,,,,1360071,,,,,,,,,,,,有,,,,,,,,,,,,,http://kameido-chu.koto.ed.jp,,,アクセス方法 都営新宿線東大島駅徒歩10分,教育,区立中学校,学校施設課
131083,131083000583,江東区,第二亀戸中学校,ダイニカメイドチュウガッコウ,,,1504a,,,131083,,東京都江東区亀戸4-51-1,東京都,江東区,亀戸4丁目,51-1,,35.702617,139.832428,,,(03)3681-7906,,,,,1360071,,,,,,,,,,,有,有,,,,,,,,,,,,,http://2kame-chu.koto.ed.jp,,,アクセス方法 東武亀戸線亀戸水神駅徒歩3分,教育,区立中学校,学校施設課
131083,131083000584,江東区,第三亀戸中学校,ダイサンカメイドチュウガッコウ,,,1504a,,,131083,,東京都江東区亀戸1-12-10,東京都,江東区,亀戸1丁目,12-10,,35.695020,139.821220,,,(03)3684-4320,,,,,1360071,,,,,,,,,,,,有,,,,,,,,,,,,,http://3kame-chu.koto.ed.jp,,,アクセス方法 JR総武線/東武亀戸線亀戸駅徒歩8分,教育,区立中学校,学校施設課
131083,131083000585,江東区,大島中学校,オオジマチュウガッコウ,,,1504a,,,131083,,東京都江東区大島8-12-22,東京都,江東区,大島8丁目,12-22,,35.686416,139.839903,,,(03)3684-4321,,,,,1360072,,,,,,,,,,,有,有,,,,,,,,,,,,,http://ohjima-chu.koto.ed.jp,,,アクセス方法 都営新宿線大島駅徒歩10分,教育,区立中学校,学校施設課
131083,131083000586,江東区,第二大島中学校,ダイニオオジマチュウガッコウ,,,1504a,,,131083,,東京都江東区大島3-27-18,東京都,江東区,大島3丁目,27-18,,35.691653,139.831117,,,(03)3685-1681,,,,,1360072,,,,,,,,,,,有,有,,,,,,,,,,,,,http://2dai-chu.koto.ed.jp,,,アクセス方法 都営新宿線大島駅徒歩3分,教育,区立中学校,学校施設課
131083,131083000587,江東区,大島西中学校,オオジマニシチュウガッコウ,,,1504a,,,131083,,東京都江東区大島4-1-23,東京都,江東区,大島4丁目,1-23,,35.686315,139.827739,,,(03)3636-4591,,,,,1360072,,,,,,,,,,,,有,,,,,,,,,,,,,http://ohjimanishi-chu.koto.ed.jp,,,アクセス方法 都営新宿線西大島駅徒歩5分,教育,区立中学校,学校施設課
131083,131083000588,江東区,砂町中学校,スナマチチュウガッコウ,,,1504a,,,131083,,東京都江東区北砂6-16-28,東京都,江東区,北砂6丁目,16-28,,35.685227,139.837159,,,(03)3644-3096,,,,,1360073,,,,,,,,,,,,有,,,,,,,,,,,,,http://sunamachi-chu.koto.ed.jp,,,アクセス方法 都営新宿線大島駅徒歩10分,教育,区立中学校,学校施設課
131083,131083000589,江東区,第二砂町中学校,ダイニスナマチチュウガッコウ,,,1504a,,,131083,,東京都江東区東砂8-10-9,東京都,江東区,東砂8丁目,10-9,,35.668348,139.839455,,,(03)3646-4464,,,,,1360074,,,,,,,,,,,有,,,,,,,,,,,,,,http://2suna-chu.koto.ed.jp,,,アクセス方法 東京メトロ東西線南砂町駅徒歩12分,教育,区立中学校,学校施設課
131083,131083000590,江東区,第三砂町中学校,ダイサンスナマチチュウガッコウ,,,1504a,,,131083,,東京都江東区南砂3-10-3,東京都,江東区,南砂3丁目,10-3,,35.670198,139.829699,,,(03)3649-2152,,,,,1360076,,,,,,,,,,,有,,,,,,,,,,,,,,http://3suna-chu.koto.ed.jp,,,アクセス方法 東京メトロ東西線南砂町駅徒歩3分,教育,区立中学校,学校施設課
